speed_current_kmh,speed_avg_5min_kmh,distance_remaining_km,stops_remaining,hour_of_day,day_of_week,is_peak_hour,traffic_delay_minutes,trip_progress_pct,route_total_km,actual_eta_minutes,route_id,congestion_factor
26.89,27.79,5.571,5,6,1,0,4.6,53.6,12.0,17.61,R2,1.423
24.08,27.79,4.114,4,6,1,0,3.4,65.7,12.0,17.81,R2,1.423
23.44,27.79,2.657,2,6,1,0,2.2,77.9,12.0,8.98,R2,1.423
23.07,27.79,1.2,1,6,1,0,0.99,90.0,12.0,2.08,R2,1.423
23.95,31.34,5.225,4,6,1,0,2.79,5.0,5.5,14.59,R3,1.315
29.11,31.34,4.557,4,6,1,0,2.44,17.1,5.5,11.64,R3,1.315
26.31,31.34,3.889,3,6,1,0,2.08,29.3,5.5,8.49,R3,1.315
27.81,31.34,3.221,3,6,1,0,1.72,41.4,5.5,11.0,R3,1.315
28.7,31.34,2.554,2,6,1,0,1.37,53.6,5.5,5.35,R3,1.315
26.03,31.34,1.886,2,6,1,0,1.01,65.7,5.5,5.29,R3,1.315
29.86,31.34,1.218,1,6,1,0,0.65,77.9,5.5,9.23,R3,1.315
30.83,31.34,0.55,1,6,1,0,0.29,90.0,5.5,1.96,R3,1.315
16.31,16.84,6.65,5,17,0,0,10.63,5.0,7.0,25.35,R5,1.778
21.5,16.84,5.8,5,17,0,0,9.27,17.1,7.0,24.06,R5,1.778
22.9,16.84,4.95,4,17,0,0,7.91,29.3,7.0,20.31,R5,1.778
23.55,16.84,4.1,3,17,0,0,6.55,41.4,7.0,15.91,R5,1.778
18.45,16.84,3.25,3,17,0,0,5.2,53.6,7.0,13.25,R5,1.778
19.03,16.84,2.4,2,17,0,0,3.84,65.7,7.0,9.22,R5,1.778
24.0,16.84,1.55,2,17,0,0,2.48,77.9,7.0,5.86,R5,1.778
19.39,16.84,0.7,1,17,0,0,1.12,90.0,7.0,3.41,R5,1.778
21.48,20.97,5.225,4,6,2,0,2.0,5.0,5.5,14.96,R3,1.313
24.32,20.97,4.557,4,6,2,0,1.75,17.1,5.5,10.78,R3,1.313
23.12,20.97,3.889,3,6,2,0,1.49,29.3,5.5,11.21,R3,1.313
23.59,20.97,3.221,3,6,2,0,1.23,41.4,5.5,10.15,R3,1.313
24.8,20.97,2.554,2,6,2,0,0.98,53.6,5.5,5.88,R3,1.313
19.37,20.97,1.886,2,6,2,0,0.72,65.7,5.5,6.82,R3,1.313
21.78,20.97,1.218,1,6,2,0,0.47,77.9,5.5,4.63,R3,1.313
23.08,20.97,0.55,1,6,2,0,0.21,90.0,5.5,2.72,R3,1.313
26.04,26.33,5.225,4,15,2,1,3.39,5.0,5.5,16.64,R3,1.441
28.24,26.33,4.557,4,15,2,1,2.95,17.1,5.5,12.73,R3,1.441
20.65,26.33,3.889,3,15,2,1,2.52,29.3,5.5,11.12,R3,1.441
31.4,26.33,3.221,3,15,2,1,2.09,41.4,5.5,9.45,R3,1.441
22.97,26.33,2.554,2,15,2,1,1.65,53.6,5.5,6.91,R3,1.441
23.5,26.33,1.886,2,15,2,1,1.22,65.7,5.5,5.55,R3,1.441
24.38,26.33,1.218,1,15,2,1,0.79,77.9,5.5,2.47,R3,1.441
24.89,26.33,0.55,1,15,2,1,0.36,90.0,5.5,3.61,R3,1.441
23.55,20.79,8.075,6,15,0,1,5.08,5.0,8.5,26.55,R1,1.455
23.03,20.79,7.043,5,15,0,1,4.43,17.1,8.5,23.11,R1,1.455
24.89,20.79,6.011,5,15,0,1,3.78,29.3,8.5,18.06,R1,1.455
26.59,20.79,4.979,4,15,0,1,3.13,41.4,8.5,16.64,R1,1.455
24.58,20.79,3.946,3,15,0,1,2.48,53.6,8.5,12.24,R1,1.455
23.7,20.79,2.914,3,15,0,1,1.83,65.7,8.5,10.91,R1,1.455
25.11,20.79,1.882,2,15,0,1,1.18,77.9,8.5,8.54,R1,1.455
25.91,20.79,0.85,1,15,0,1,0.53,90.0,8.5,5.86,R1,1.455
24.24,26.07,11.4,9,10,4,0,2.57,5.0,12.0,32.52,R2,1.151
29.64,26.07,9.943,8,10,4,0,2.24,17.1,12.0,28.22,R2,1.151
28.18,26.07,8.486,7,10,4,0,1.91,29.3,12.0,23.68,R2,1.151
25.98,26.07,7.029,6,10,4,0,1.58,41.4,12.0,19.26,R2,1.151
23.56,26.07,5.571,5,10,4,0,1.26,53.6,12.0,16.93,R2,1.151
28.02,26.07,4.114,4,10,4,0,0.93,65.7,12.0,10.37,R2,1.151
26.31,26.07,2.657,2,10,4,0,0.6,77.9,12.0,8.95,R2,1.151
27.01,26.07,1.2,1,10,4,0,0.27,90.0,12.0,2.55,R2,1.151
13.01,16.13,5.225,4,8,1,1,9.1,5.0,5.5,26.3,R3,1.973
13.26,16.13,4.557,4,8,1,1,7.93,17.1,5.5,21.2,R3,1.973
16.5,16.13,3.889,3,8,1,1,6.77,29.3,5.5,17.28,R3,1.973
19.53,16.13,3.221,3,8,1,1,5.61,41.4,5.5,14.69,R3,1.973
17.66,16.13,2.554,2,8,1,1,4.45,53.6,5.5,13.9,R3,1.973
16.9,16.13,1.886,2,8,1,1,3.28,65.7,5.5,7.11,R3,1.973
22.45,16.13,1.218,1,8,1,1,2.12,77.9,5.5,4.59,R3,1.973
17.68,16.13,0.55,1,8,1,1,0.96,90.0,5.5,4.25,R3,1.973
29.19,25.35,6.65,5,6,3,0,3.41,5.0,7.0,21.31,R5,1.249
24.46,25.35,5.8,5,6,3,0,2.98,17.1,7.0,16.12,R5,1.249
30.06,25.35,4.95,4,6,3,0,2.54,29.3,7.0,15.3,R5,1.249
32.4,25.35,4.1,3,6,3,0,2.11,41.4,7.0,11.11,R5,1.249
28.92,25.35,3.25,3,6,3,0,1.67,53.6,7.0,9.63,R5,1.249
28.27,25.35,2.4,2,6,3,0,1.23,65.7,7.0,7.83,R5,1.249
32.77,25.35,1.55,2,6,3,0,0.8,77.9,7.0,6.39,R5,1.249
30.79,25.35,0.7,1,6,3,0,0.36,90.0,7.0,1.14,R5,1.249
21.3,20.83,14.25,11,7,3,1,26.6,5.0,15.0,59.51,R4,1.902
17.63,20.83,12.429,10,7,3,1,23.2,17.1,15.0,52.46,R4,1.902
14.26,20.83,10.607,8,7,3,1,19.8,29.3,15.0,41.97,R4,1.902
13.98,20.83,8.786,7,7,3,1,16.4,41.4,15.0,36.36,R4,1.902
17.28,20.83,6.964,6,7,3,1,13.0,53.6,15.0,28.29,R4,1.902
22.03,20.83,5.143,4,7,3,1,9.6,65.7,15.0,20.72,R4,1.902
20.65,20.83,3.321,3,7,3,1,6.2,77.9,15.0,15.75,R4,1.902
18.47,20.83,1.5,2,7,3,1,2.8,90.0,15.0,5.13,R4,1.902
25.2,32.05,6.65,5,6,2,0,2.26,5.0,7.0,18.19,R5,1.173
26.29,32.05,5.8,5,6,2,0,1.97,17.1,7.0,17.87,R5,1.173
29.33,32.05,4.95,4,6,2,0,1.69,29.3,7.0,14.78,R5,1.173
24.49,32.05,4.1,3,6,2,0,1.4,41.4,7.0,11.26,R5,1.173
26.52,32.05,3.25,3,6,2,0,1.11,53.6,7.0,14.07,R5,1.173
33.92,32.05,2.4,2,6,2,0,0.82,65.7,7.0,8.43,R5,1.173
27.2,32.05,1.55,2,6,2,0,0.53,77.9,7.0,6.97,R5,1.173
25.6,32.05,0.7,1,6,2,0,0.24,90.0,7.0,2.51,R5,1.173
14.28,19.56,5.225,4,8,3,1,9.76,5.0,5.5,20.48,R3,1.994
18.15,19.56,4.557,4,8,3,1,8.52,17.1,5.5,17.62,R3,1.994
19.07,19.56,3.889,3,8,3,1,7.27,29.3,5.5,15.84,R3,1.994
15.2,19.56,3.221,3,8,3,1,6.02,41.4,5.5,12.81,R3,1.994
14.18,19.56,2.554,2,8,3,1,4.77,53.6,5.5,11.77,R3,1.994
17.9,19.56,1.886,2,8,3,1,3.52,65.7,5.5,7.27,R3,1.994
16.97,19.56,1.218,1,8,3,1,2.28,77.9,5.5,5.89,R3,1.994
21.6,19.56,0.55,1,8,3,1,1.03,90.0,5.5,4.01,R3,1.994
21.11,24.0,8.075,6,9,3,0,6.66,5.0,8.5,29.07,R1,1.544
25.45,24.0,7.043,5,9,3,0,5.81,17.1,8.5,22.92,R1,1.544
23.31,24.0,6.011,5,9,3,0,4.96,29.3,8.5,19.98,R1,1.544
15.9,24.0,4.979,4,9,3,0,4.11,41.4,8.5,16.74,R1,1.544
13.15,24.0,3.946,3,9,3,0,3.26,53.6,8.5,15.12,R1,1.544
23.0,24.0,2.914,3,9,3,0,2.4,65.7,8.5,7.72,R1,1.544
19.51,24.0,1.882,2,9,3,0,1.55,77.9,8.5,7.96,R1,1.544
13.83,24.0,0.85,1,9,3,0,0.7,90.0,8.5,3.34,R1,1.544
18.38,15.92,6.65,5,16,1,1,13.1,5.0,7.0,28.23,R5,1.955
18.57,15.92,5.8,5,16,1,1,11.42,17.1,7.0,25.03,R5,1.955
12.43,15.92,4.95,4,16,1,1,9.75,29.3,7.0,21.44,R5,1.955
14.88,15.92,4.1,3,16,1,1,8.08,41.4,7.0,16.55,R5,1.955
16.07,15.92,3.25,3,16,1,1,6.4,53.6,7.0,15.46,R5,1.955
13.07,15.92,2.4,2,16,1,1,4.73,65.7,7.0,8.31,R5,1.955
15.64,15.92,1.55,2,16,1,1,3.05,77.9,7.0,8.49,R5,1.955
23.18,15.92,0.7,1,16,1,1,1.38,90.0,7.0,3.39,R5,1.955
21.23,18.8,8.075,6,8,4,1,8.45,5.0,8.5,32.37,R1,1.86
17.86,18.8,7.043,5,8,4,1,7.37,17.1,8.5,26.95,R1,1.86
21.08,18.8,6.011,5,8,4,1,6.29,29.3,8.5,23.75,R1,1.86
20.75,18.8,4.979,4,8,4,1,5.21,41.4,8.5,16.81,R1,1.86
19.76,18.8,3.946,3,8,4,1,4.13,53.6,8.5,15.91,R1,1.86
11.87,18.8,2.914,3,8,4,1,3.05,65.7,8.5,11.93,R1,1.86
24.94,18.8,1.882,2,8,4,1,1.97,77.9,8.5,7.39,R1,1.86
18.65,18.8,0.85,1,8,4,1,0.89,90.0,8.5,3.71,R1,1.86
19.57,11.41,14.25,11,16,3,1,26.49,5.0,15.0,63.4,R4,2.188
18.8,11.41,12.429,10,16,3,1,23.11,17.1,15.0,57.68,R4,2.188
18.67,11.41,10.607,8,16,3,1,19.72,29.3,15.0,47.45,R4,2.188
12.24,11.41,8.786,7,16,3,1,16.33,41.4,15.0,37.74,R4,2.188
11.83,11.41,6.964,6,16,3,1,12.95,53.6,15.0,30.65,R4,2.188
13.93,11.41,5.143,4,16,3,1,9.56,65.7,15.0,22.85,R4,2.188
18.55,11.41,3.321,3,16,3,1,6.18,77.9,15.0,16.04,R4,2.188
9.7,11.41,1.5,2,16,3,1,2.79,90.0,15.0,5.42,R4,2.188
19.38,18.77,6.65,5,14,3,0,3.11,5.0,7.0,20.45,R5,1.357
20.75,18.77,5.8,5,14,3,0,2.71,17.1,7.0,18.88,R5,1.357
26.81,18.77,4.95,4,14,3,0,2.31,29.3,7.0,17.89,R5,1.357
18.36,18.77,4.1,3,14,3,0,1.92,41.4,7.0,12.99,R5,1.357
20.35,18.77,3.25,3,14,3,0,1.52,53.6,7.0,9.89,R5,1.357
17.36,18.77,2.4,2,14,3,0,1.12,65.7,7.0,6.34,R5,1.357
21.81,18.77,1.55,2,14,3,0,0.72,77.9,7.0,9.05,R5,1.357
23.35,18.77,0.7,1,14,3,0,0.33,90.0,7.0,1.61,R5,1.357
20.81,29.78,11.4,9,6,0,0,5.78,5.0,12.0,32.77,R2,1.254
17.96,29.78,9.943,8,6,0,0,5.04,17.1,12.0,28.3,R2,1.254
25.49,29.78,8.486,7,6,0,0,4.31,29.3,12.0,25.31,R2,1.254
28.86,29.78,7.029,6,6,0,0,3.57,41.4,12.0,23.39,R2,1.254
25.16,29.78,5.571,5,6,0,0,2.83,53.6,12.0,16.14,R2,1.254
24.55,29.78,4.114,4,6,0,0,2.09,65.7,12.0,14.38,R2,1.254
24.08,29.78,2.657,2,6,0,0,1.35,77.9,12.0,8.22,R2,1.254
26.15,29.78,1.2,1,6,0,0,0.61,90.0,12.0,3.77,R2,1.254
15.65,18.99,14.25,11,8,4,1,27.27,5.0,15.0,57.34,R4,1.902
17.82,18.99,12.429,10,8,4,1,23.79,17.1,15.0,48.65,R4,1.902
22.53,18.99,10.607,8,8,4,1,20.3,29.3,15.0,43.63,R4,1.902
17.79,18.99,8.786,7,8,4,1,16.82,41.4,15.0,36.46,R4,1.902
17.74,18.99,6.964,6,8,4,1,13.33,53.6,15.0,28.91,R4,1.902
17.78,18.99,5.143,4,8,4,1,9.84,65.7,15.0,19.55,R4,1.902
17.33,18.99,3.321,3,8,4,1,6.36,77.9,15.0,12.01,R4,1.902
20.17,18.99,1.5,2,8,4,1,2.87,90.0,15.0,9.93,R4,1.902
30.68,26.54,6.65,5,12,3,0,1.87,5.0,7.0,16.48,R5,1.148
32.69,26.54,5.8,5,12,3,0,1.63,17.1,7.0,14.43,R5,1.148
27.35,26.54,4.95,4,12,3,0,1.39,29.3,7.0,13.88,R5,1.148
36.16,26.54,4.1,3,12,3,0,1.15,41.4,7.0,11.54,R5,1.148
32.62,26.54,3.25,3,12,3,0,0.91,53.6,7.0,8.13,R5,1.148
31.56,26.54,2.4,2,12,3,0,0.67,65.7,7.0,7.1,R5,1.148
29.52,26.54,1.55,2,12,3,0,0.44,77.9,7.0,6.15,R5,1.148
30.65,26.54,0.7,1,12,3,0,0.2,90.0,7.0,2.16,R5,1.148
28.75,27.48,8.075,6,9,1,0,4.29,5.0,8.5,27.64,R1,1.32
22.44,27.48,7.043,5,9,1,0,3.74,17.1,8.5,20.65,R1,1.32
23.02,27.48,6.011,5,9,1,0,3.19,29.3,8.5,21.66,R1,1.32
26.39,27.48,4.979,4,9,1,0,2.64,41.4,8.5,14.25,R1,1.32
30.17,27.48,3.946,3,9,1,0,2.1,53.6,8.5,11.93,R1,1.32
25.28,27.48,2.914,3,9,1,0,1.55,65.7,8.5,10.86,R1,1.32
29.57,27.48,1.882,2,9,1,0,1.0,77.9,8.5,6.22,R1,1.32
23.57,27.48,0.85,1,9,1,0,0.45,90.0,8.5,3.81,R1,1.32
32.34,30.43,8.075,6,13,1,0,0.92,5.0,8.5,20.12,R1,1.091
35.4,30.43,7.043,5,13,1,0,0.8,17.1,8.5,18.95,R1,1.091
35.66,30.43,6.011,5,13,1,0,0.69,29.3,8.5,14.14,R1,1.091
32.3,30.43,4.979,4,13,1,0,0.57,41.4,8.5,14.17,R1,1.091
33.1,30.43,3.946,3,13,1,0,0.45,53.6,8.5,7.94,R1,1.091
34.13,30.43,2.914,3,13,1,0,0.33,65.7,8.5,7.69,R1,1.091
36.42,30.43,1.882,2,13,1,0,0.21,77.9,8.5,6.19,R1,1.091
38.88,30.43,0.85,1,13,1,0,0.1,90.0,8.5,0.9,R1,1.091
21.41,21.16,6.65,5,17,3,0,11.68,5.0,7.0,27.11,R5,1.844
21.68,21.16,5.8,5,17,3,0,10.19,17.1,7.0,21.42,R5,1.844
22.52,21.16,4.95,4,17,3,0,8.69,29.3,7.0,20.23,R5,1.844
18.49,21.16,4.1,3,17,3,0,7.2,41.4,7.0,16.25,R5,1.844
16.83,21.16,3.25,3,17,3,0,5.71,53.6,7.0,14.74,R5,1.844
20.08,21.16,2.4,2,17,3,0,4.21,65.7,7.0,12.04,R5,1.844
22.45,21.16,1.55,2,17,3,0,2.72,77.9,7.0,7.53,R5,1.844
16.55,21.16,0.7,1,17,3,0,1.23,90.0,7.0,3.93,R5,1.844
17.64,17.06,5.225,4,17,2,0,9.79,5.0,5.5,22.4,R3,1.86
23.83,17.06,4.557,4,17,2,0,8.54,17.1,5.5,19.44,R3,1.86
13.76,17.06,3.889,3,17,2,0,7.29,29.3,5.5,13.95,R3,1.86
14.8,17.06,3.221,3,17,2,0,6.04,41.4,5.5,15.38,R3,1.86
21.5,17.06,2.554,2,17,2,0,4.79,53.6,5.5,7.57,R3,1.86
14.54,17.06,1.886,2,17,2,0,3.53,65.7,5.5,10.34,R3,1.86
14.81,17.06,1.218,1,17,2,0,2.28,77.9,5.5,2.14,R3,1.86
24.2,17.06,0.55,1,17,2,0,1.03,90.0,5.5,1.65,R3,1.86
16.65,18.41,5.225,4,7,4,1,7.96,5.0,5.5,23.33,R3,1.96
23.77,18.41,4.557,4,7,4,1,6.94,17.1,5.5,18.24,R3,1.96
17.76,18.41,3.889,3,7,4,1,5.92,29.3,5.5,17.25,R3,1.96
17.9,18.41,3.221,3,7,4,1,4.91,41.4,5.5,15.97,R3,1.96
17.23,18.41,2.554,2,7,4,1,3.89,53.6,5.5,9.77,R3,1.96
11.02,18.41,1.886,2,7,4,1,2.87,65.7,5.5,9.85,R3,1.96
21.14,18.41,1.218,1,7,4,1,1.85,77.9,5.5,4.58,R3,1.96
21.63,18.41,0.55,1,7,4,1,0.84,90.0,5.5,2.0,R3,1.96
22.53,16.04,11.4,9,8,0,1,15.72,5.0,12.0,45.51,R2,1.795
23.33,16.04,9.943,8,8,0,1,13.71,17.1,12.0,38.95,R2,1.795
18.81,16.04,8.486,7,8,0,1,11.7,29.3,12.0,34.1,R2,1.795
17.12,16.04,7.029,6,8,0,1,9.69,41.4,12.0,30.0,R2,1.795
23.04,16.04,5.571,5,8,0,1,7.68,53.6,12.0,20.57,R2,1.795
22.43,16.04,4.114,4,8,0,1,5.68,65.7,12.0,18.13,R2,1.795
23.17,16.04,2.657,2,8,0,1,3.67,77.9,12.0,11.73,R2,1.795
17.68,16.04,1.2,1,8,0,1,1.66,90.0,12.0,3.79,R2,1.795
30.57,31.81,8.075,6,6,0,0,2.19,5.0,8.5,21.99,R1,1.212
28.28,31.81,7.043,5,6,0,0,1.91,17.1,8.5,21.29,R1,1.212
29.68,31.81,6.011,5,6,0,0,1.63,29.3,8.5,15.84,R1,1.212
27.82,31.81,4.979,4,6,0,0,1.35,41.4,8.5,15.41,R1,1.212
23.78,31.81,3.946,3,6,0,0,1.07,53.6,8.5,14.2,R1,1.212
26.28,31.81,2.914,3,6,0,0,0.79,65.7,8.5,5.93,R1,1.212
25.3,31.81,1.882,2,6,0,0,0.51,77.9,8.5,7.06,R1,1.212
31.32,31.81,0.85,1,6,0,0,0.23,90.0,8.5,1.46,R1,1.212
25.07,30.65,5.225,4,10,3,0,1.63,5.0,5.5,13.49,R3,1.222
31.16,30.65,4.557,4,10,3,0,1.42,17.1,5.5,10.76,R3,1.222
29.9,30.65,3.889,3,10,3,0,1.21,29.3,5.5,10.79,R3,1.222
29.28,30.65,3.221,3,10,3,0,1.0,41.4,5.5,9.2,R3,1.222
24.23,30.65,2.554,2,10,3,0,0.8,53.6,5.5,10.85,R3,1.222
24.95,30.65,1.886,2,10,3,0,0.59,65.7,5.5,4.8,R3,1.222
27.6,30.65,1.218,1,10,3,0,0.38,77.9,5.5,6.77,R3,1.222
19.72,30.65,0.55,1,10,3,0,0.17,90.0,5.5,3.55,R3,1.222
23.32,19.76,11.4,9,17,1,0,13.44,5.0,12.0,45.01,R2,1.798
24.48,19.76,9.943,8,17,1,0,11.72,17.1,12.0,41.69,R2,1.798
23.6,19.76,8.486,7,17,1,0,10.01,29.3,12.0,32.53,R2,1.798
18.25,19.76,7.029,6,17,1,0,8.29,41.4,12.0,29.37,R2,1.798
18.08,19.76,5.571,5,17,1,0,6.57,53.6,12.0,22.89,R2,1.798
18.02,19.76,4.114,4,17,1,0,4.85,65.7,12.0,17.87,R2,1.798
21.65,19.76,2.657,2,17,1,0,3.13,77.9,12.0,8.92,R2,1.798
19.65,19.76,1.2,1,17,1,0,1.42,90.0,12.0,6.03,R2,1.798
22.06,21.81,14.25,11,8,2,1,22.89,5.0,15.0,53.38,R4,1.779
19.68,21.81,12.429,10,8,2,1,19.96,17.1,15.0,47.59,R4,1.779
19.95,21.81,10.607,8,8,2,1,17.04,29.3,15.0,38.9,R4,1.779
23.31,21.81,8.786,7,8,2,1,14.11,41.4,15.0,33.75,R4,1.779
19.45,21.81,6.964,6,8,2,1,11.19,53.6,15.0,26.35,R4,1.779
15.46,21.81,5.143,4,8,2,1,8.26,65.7,15.0,18.33,R4,1.779
16.93,21.81,3.321,3,8,2,1,5.33,77.9,15.0,11.62,R4,1.779
21.32,21.81,1.5,2,8,2,1,2.41,90.0,15.0,6.28,R4,1.779
22.5,23.55,14.25,11,14,3,0,7.85,5.0,15.0,45.57,R4,1.366
24.06,23.55,12.429,10,14,3,0,6.85,17.1,15.0,40.11,R4,1.366
18.76,23.55,10.607,8,14,3,0,5.84,29.3,15.0,35.86,R4,1.366
28.01,23.55,8.786,7,14,3,0,4.84,41.4,15.0,28.9,R4,1.366
26.04,23.55,6.964,6,14,3,0,3.84,53.6,15.0,25.78,R4,1.366
28.45,23.55,5.143,4,14,3,0,2.83,65.7,15.0,17.85,R4,1.366
23.1,23.55,3.321,3,14,3,0,1.83,77.9,15.0,14.67,R4,1.366
22.67,23.55,1.5,2,14,3,0,0.83,90.0,15.0,4.62,R4,1.366
13.7,19.3,6.65,5,15,4,1,7.21,5.0,7.0,24.91,R5,1.756
11.36,19.3,5.8,5,15,4,1,6.29,17.1,7.0,21.75,R5,1.756
12.44,19.3,4.95,4,15,4,1,5.37,29.3,7.0,19.48,R5,1.756
12.92,19.3,4.1,3,15,4,1,4.45,41.4,7.0,15.32,R5,1.756
10.74,19.3,3.25,3,15,4,1,3.52,53.6,7.0,14.69,R5,1.756
18.75,19.3,2.4,2,15,4,1,2.6,65.7,7.0,8.83,R5,1.756
13.33,19.3,1.55,2,15,4,1,1.68,77.9,7.0,7.24,R5,1.756
19.41,19.3,0.7,1,15,4,1,0.76,90.0,7.0,0.58,R5,1.756
25.24,25.73,14.25,11,14,2,0,4.88,5.0,15.0,40.09,R4,1.246
24.3,25.73,12.429,10,14,2,0,4.25,17.1,15.0,37.64,R4,1.246
25.12,25.73,10.607,8,14,2,0,3.63,29.3,15.0,30.68,R4,1.246
30.45,25.73,8.786,7,14,2,0,3.01,41.4,15.0,23.87,R4,1.246
28.4,25.73,6.964,6,14,2,0,2.38,53.6,15.0,20.88,R4,1.246
25.61,25.73,5.143,4,14,2,0,1.76,65.7,15.0,13.39,R4,1.246
35.6,25.73,3.321,3,14,2,0,1.14,77.9,15.0,11.5,R4,1.246
27.23,25.73,1.5,2,14,2,0,0.51,90.0,15.0,2.24,R4,1.246
24.88,25.19,6.65,5,7,3,1,5.5,5.0,7.0,24.46,R5,1.656
17.9,25.19,5.8,5,7,3,1,4.79,17.1,7.0,22.94,R5,1.656
23.76,25.19,4.95,4,7,3,1,4.09,29.3,7.0,19.54,R5,1.656
23.49,25.19,4.1,3,7,3,1,3.39,41.4,7.0,14.72,R5,1.656
21.6,25.19,3.25,3,7,3,1,2.69,53.6,7.0,8.39,R5,1.656
18.89,25.19,2.4,2,7,3,1,1.98,65.7,7.0,6.78,R5,1.656
24.7,25.19,1.55,2,7,3,1,1.28,77.9,7.0,5.08,R5,1.656
23.54,25.19,0.7,1,7,3,1,0.58,90.0,7.0,2.95,R5,1.656
18.43,19.69,8.075,6,16,3,1,14.11,5.0,8.5,34.34,R1,1.906
20.21,19.69,7.043,5,16,3,1,12.31,17.1,8.5,30.17,R1,1.906
21.35,19.69,6.011,5,16,3,1,10.5,29.3,8.5,23.7,R1,1.906
16.29,19.69,4.979,4,16,3,1,8.7,41.4,8.5,20.63,R1,1.906
20.81,19.69,3.946,3,16,3,1,6.9,53.6,8.5,16.66,R1,1.906
22.94,19.69,2.914,3,16,3,1,5.09,65.7,8.5,13.55,R1,1.906
19.04,19.69,1.882,2,16,3,1,3.29,77.9,8.5,10.01,R1,1.906
16.93,19.69,0.85,1,16,3,1,1.49,90.0,8.5,2.47,R1,1.906
21.7,30.39,8.075,6,6,4,0,9.69,5.0,8.5,29.67,R1,1.556
30.94,30.39,7.043,5,6,4,0,8.45,17.1,8.5,25.14,R1,1.556
29.71,30.39,6.011,5,6,4,0,7.21,29.3,8.5,18.37,R1,1.556
30.84,30.39,4.979,4,6,4,0,5.97,41.4,8.5,17.11,R1,1.556
27.92,30.39,3.946,3,6,4,0,4.73,53.6,8.5,13.24,R1,1.556
29.04,30.39,2.914,3,6,4,0,3.5,65.7,8.5,11.13,R1,1.556
24.2,30.39,1.882,2,6,4,0,2.26,77.9,8.5,7.72,R1,1.556
26.87,30.39,0.85,1,6,4,0,1.02,90.0,8.5,2.92,R1,1.556
25.67,20.07,8.075,6,17,4,0,8.05,5.0,8.5,31.19,R1,1.731
21.5,20.07,7.043,5,17,4,0,7.02,17.1,8.5,26.99,R1,1.731
20.68,20.07,6.011,5,17,4,0,5.99,29.3,8.5,24.58,R1,1.731
22.43,20.07,4.979,4,17,4,0,4.96,41.4,8.5,22.05,R1,1.731
19.1,20.07,3.946,3,17,4,0,3.93,53.6,8.5,13.05,R1,1.731
23.1,20.07,2.914,3,17,4,0,2.9,65.7,8.5,12.36,R1,1.731
19.57,20.07,1.882,2,17,4,0,1.88,77.9,8.5,11.02,R1,1.731
19.51,20.07,0.85,1,17,4,0,0.85,90.0,8.5,3.78,R1,1.731
16.4,16.5,8.075,6,16,4,1,19.53,5.0,8.5,36.78,R1,2.293
19.97,16.5,7.043,5,16,4,1,17.04,17.1,8.5,30.61,R1,2.293
22.85,16.5,6.011,5,16,4,1,14.54,29.3,8.5,31.54,R1,2.293
15.71,16.5,4.979,4,16,4,1,12.04,41.4,8.5,25.24,R1,2.293
15.86,16.5,3.946,3,16,4,1,9.55,53.6,8.5,18.66,R1,2.293
15.94,16.5,2.914,3,16,4,1,7.05,65.7,8.5,12.78,R1,2.293
14.23,16.5,1.882,2,16,4,1,4.55,77.9,8.5,10.76,R1,2.293
13.07,16.5,0.85,1,16,4,1,2.06,90.0,8.5,1.37,R1,2.293
23.47,23.04,5.225,4,15,0,1,3.86,5.0,5.5,18.85,R3,1.447
26.72,23.04,4.557,4,15,0,1,3.37,17.1,5.5,15.04,R3,1.447
25.28,23.04,3.889,3,15,0,1,2.88,29.3,5.5,11.52,R3,1.447
27.1,23.04,3.221,3,15,0,1,2.38,41.4,5.5,13.56,R3,1.447
26.46,23.04,2.554,2,15,0,1,1.89,53.6,5.5,9.01,R3,1.447
31.81,23.04,1.886,2,15,0,1,1.39,65.7,5.5,6.58,R3,1.447
26.45,23.04,1.218,1,15,0,1,0.9,77.9,5.5,3.25,R3,1.447
28.84,23.04,0.55,1,15,0,1,0.41,90.0,5.5,2.99,R3,1.447
25.62,26.71,14.25,11,15,2,1,13.43,5.0,15.0,47.83,R4,1.453
23.75,26.71,12.429,10,15,2,1,11.71,17.1,15.0,40.58,R4,1.453
20.25,26.71,10.607,8,15,2,1,10.0,29.3,15.0,35.75,R4,1.453
25.71,26.71,8.786,7,15,2,1,8.28,41.4,15.0,28.66,R4,1.453
13.43,26.71,6.964,6,15,2,1,6.56,53.6,15.0,22.08,R4,1.453
23.99,26.71,5.143,4,15,2,1,4.85,65.7,15.0,20.11,R4,1.453
26.81,26.71,3.321,3,15,2,1,3.13,77.9,15.0,10.29,R4,1.453
20.94,26.71,1.5,2,15,2,1,1.41,90.0,15.0,5.84,R4,1.453
30.11,32.92,5.225,4,10,4,0,0.76,5.0,5.5,11.78,R3,1.1
38.59,32.92,4.557,4,10,4,0,0.66,17.1,5.5,13.16,R3,1.1
30.1,32.92,3.889,3,10,4,0,0.56,29.3,5.5,10.13,R3,1.1
35.37,32.92,3.221,3,10,4,0,0.47,41.4,5.5,9.08,R3,1.1
40.78,32.92,2.554,2,10,4,0,0.37,53.6,5.5,7.91,R3,1.1
33.31,32.92,1.886,2,10,4,0,0.27,65.7,5.5,4.65,R3,1.1
37.01,32.92,1.218,1,10,4,0,0.18,77.9,5.5,5.62,R3,1.1
